id,uniqueIdentifier,class,order,family,genus,species,commonNameEnglish,taxonomyType,authority
2013742,b3364b81-c0a5-41ab-8183-7f7300ff7ab8,Aves,Passeriformes,Hirundinidae,Hirundo,javanica,House Swallow,biological,"Sparrman, 1789"
2013743,13f4b780-7c45-421d-bdb6-b0bdce8a25f7,Aves,Passeriformes,Hirundinidae,Hirundo,neoxena,Welcome Swallow,biological,"Gould, 1843"
2013745,55f1f2db-8435-4cc4-9730-aa8718b07181,Aves,Passeriformes,Hirundinidae,Hirundo,smithii,Wire-tailed Swallow,biological,"Leach, 1818"
2013746,18913482-6cfc-4219-860d-b7e4a5e6ae5d,Aves,Passeriformes,Hirundinidae,Hirundo,nigrita,White-bibbed Swallow,biological,"Gray, 1845"
2013747,f64c3cbb-8dca-4532-baf7-d005626313d4,Aves,Passeriformes,Hirundinidae,Hirundo,rustica,Barn Swallow,biological,"Linnaeus, 1758"
2013749,15e9a1ce-f7bf-4bbd-992e-33915a9f680c,Aves,Passeriformes,Hirundinidae,Hirundo,lucida,Red-chested Swallow,biological,"Hartlaub, 1858"
2013750,aa54e0f0-35d7-46bc-a83b-2c5a6f6d0d30,Aves,Passeriformes,Hirundinidae,Hirundo,aethiopica,Ethiopian Swallow,biological,"Blanford, 1869"
2013751,e27b7765-f536-4b81-a2e8-6f7b10263f30,Aves,Passeriformes,Hirundinidae,Hirundo,leucosoma,Pied-winged Swallow,biological,"Swainson, 1837"
2013752,768ee151-4b8d-494c-bc79-605915019bff,Aves,Passeriformes,Hirundinidae,Hirundo,megaensis,White-tailed Swallow,biological,"Benson, 1942"
2013754,e428db97-e101-4c4a-b753-7e4cdf637127,Aves,Passeriformes,Hirundinidae,Hirundo,striolata,Striated Swallow,biological,"Temminck & Schlegel, 1847"
2013755,c961c31f-2c50-4cc9-b66a-20c8a754f7da,Aves,Passeriformes,Hirundinidae,Hirundo,domicella,West African Swallow,biological,"Hartlaub & Finsch, 1870"
2013756,2fe637f7-60bf-490b-ba6b-e594d211c61c,Aves,Passeriformes,Hirundinidae,Hirundo,fuligula,Rock Martin,biological,"Lichtenstein, 1842"
2013758,5382101e-6a38-472c-ba74-4dfc38d09f13,Aves,Passeriformes,Hirundinidae,Hirundo,domicola,,biological,"Jerdon, 1844"
2013759,208a44a7-3fd2-4532-8424-c97d7a11a358,Aves,Passeriformes,Hirundinidae,Hirundo,daurica,,biological,"Linnaeus, 1771"
2013760,96934dc5-a88c-4821-b101-bdcb0f25182b,Aves,Passeriformes,Hirundinidae,Hirundo,tahitica,,biological,"Gmelin, 1789"
2013762,f31ad39a-03c6-4f11-a272-b044e81134d5,Aves,Passeriformes,Hirundinidae,Ptyonoprogne,obsoleta,Pale Rock Martin,biological,"Cabanis, 1850"
2013764,79ad80a7-ddf5-4b47-a542-462679eef2d9,Aves,Passeriformes,Hirundinidae,Ptyonoprogne,concolor,Dusky Crag Martin,biological,"Sykes, 1832"
2013766,52378632-7e06-451c-85b3-3de60320787a,Aves,Passeriformes,Hirundinidae,Neophedina,cincta,Banded Martin,biological,"Boddaert, 1783"
2013767,c280eb0c-38d0-455c-87d1-3a6fa34a48b5,Aves,Passeriformes,Hirundinidae,Phedina,borbonica,Mascarene Martin,biological,"Gmelin, 1789"
2013768,a354a062-c205-4545-800e-782f13fcc8af,Aves,Passeriformes,Hirundinidae,Phedinopsis,brazzae,Brazza's Martin,biological,"Oustalet, 1886"
2013770,d2088e24-2608-473c-beb0-a491d24764e8,Aves,Passeriformes,Hirundinidae,Riparia,chinensis,Asian Plain Martin,biological,"Gray, 1830"
2013771,dd0ff476-f251-4434-9814-c3915d7a2340,Aves,Passeriformes,Hirundinidae,Riparia,congica,Congo Sand Martin,biological,"Reichenow, 1887"
2013772,86cd1fb9-123a-4c3c-822d-26afb8d32d2a,Aves,Passeriformes,Hirundinidae,Riparia,diluta,Pale Sand Martin,biological,"Sharpe & Wyatt, 1893"
2013773,541fbd25-4849-46a8-819f-1f02126cd6a1,Aves,Passeriformes,Hirundinidae,Riparia,paludicola,Brown-throated Martin,biological,"Vieillot, 1817"
2013775,c996a474-4211-41ff-9c41-66497f9427eb,Aves,Passeriformes,Hirundinidae,Tachycineta,bicolor,Tree Swallow,biological,"Vieillot, 1808"
2013776,4dcaeb53-ec85-4719-95c7-9175da16c362,Aves,Passeriformes,Hirundinidae,Tachycineta,thalassina,Violet-green Swallow,biological,"Swainson, 1827"
2013777,853e814c-07b6-4d25-9603-bba8244f51a1,Aves,Passeriformes,Hirundinidae,Tachycineta,euchrysea,Golden Swallow,biological,"Gosse, 1847"
2013779,89c16f30-e07b-447e-ac06-618080575867,Aves,Passeriformes,Hirundinidae,Tachycineta,stolzmanni,Tumbes Swallow,biological,"Philippi, 1902"
2013780,7d738274-eb2c-49a5-b835-7b26e9e25570,Aves,Passeriformes,Hirundinidae,Tachycineta,albiventer,White-winged Swallow,biological,"Boddaert, 1783"
2013781,e7828fad-473e-426c-ae8e-64b487d4c368,Aves,Passeriformes,Hirundinidae,Tachycineta,leucorrhoa,White-rumped Swallow,biological,"Vieillot, 1817"
2013783,04424db6-7e83-41bc-822f-87072bfee894,Aves,Passeriformes,Hirundinidae,Tachycineta,albilinea,,biological,"Lawrence, 1863"
2013784,84e039ce-ddbf-4b8e-9fe0-78ddf186bbc0,Aves,Passeriformes,Hirundinidae,Progne,tapera,Brown-chested Martin,biological,"Linnaeus, 1766"
2013785,9eb964d6-9ac2-42fb-b45d-cc3d72c3a3b6,Aves,Passeriformes,Hirundinidae,Progne,murphyi,Peruvian Martin,biological,"Chapman, 1925"
2013786,582c5e80-5e57-436b-a3f0-9a78091ebd11,Aves,Passeriformes,Hirundinidae,Progne,subis,Purple Martin,biological,"Linnaeus, 1758"
2013788,2c2ba91b-9aba-42d3-996d-7bf6c474e1b3,Aves,Passeriformes,Hirundinidae,Progne,cryptoleuca,Cuban Martin,biological,"Baird, 1865"
2013789,52a821d2-8c80-404e-aacd-3635b6b36d05,Aves,Passeriformes,Hirundinidae,Progne,sinaloae,Sinaloa Martin,biological,"Nelson, 1898"
2013790,da6e5a4d-b411-4f21-9765-59a1bf91f198,Aves,Passeriformes,Hirundinidae,Progne,chalybea,Grey-breasted Martin,biological,"Gmelin, 1789"
2013792,6b77ef2f-1a5e-41af-95ce-60b0f52abf1d,Aves,Passeriformes,Hirundinidae,Progne,modesta,,biological,"Gould, 1837"
2013793,690d2a77-f8d2-42f5-8870-32245b8de6d9,Aves,Passeriformes,Hirundinidae,Stelgidopteryx,ridgwayi,Yucatan Rough-winged Swallow,biological,"Nelson, 1901"
2013794,4027ec62-2c87-4289-86a0-0af6a441a792,Aves,Passeriformes,Hirundinidae,Stelgidopteryx,ruficollis,Southern Rough-winged Swallow,biological,"Vieillot, 1817"
2013796,18131d9f-dce5-4dad-a1c9-35304a4070ea,Aves,Passeriformes,Hirundinidae,Pygochelidon,cyanoleuca,Blue-and-white Swallow,biological,"Vieillot, 1817"
2013797,bcf4f84a-5f0a-4ded-90be-b3096d56c051,Aves,Passeriformes,Hirundinidae,Pygochelidon,melanoleuca,Black-collared Swallow,biological,"Wied, 1820"
2013798,bc46950c-7e01-4988-b719-23ff5076dc1a,Aves,Passeriformes,Hirundinidae,Alopochelidon,fucata,Tawny-headed Swallow,biological,"Temminck, 1822"
2013800,fe1b3c4c-1719-4682-a628-372814a00c20,Aves,Passeriformes,Hirundinidae,Atticora,pileata,Black-capped Swallow,biological,"Gould, 1858"
2013801,a75b9167-11ac-438f-8599-364b803ca5e4,Aves,Passeriformes,Hirundinidae,Atticora,tibialis,White-thighed Swallow,biological,"Cassin, 1853"
2013802,c40a8a07-9b9f-4ad6-b2e8-124f982d81c1,Aves,Passeriformes,Hirundinidae,Orochelidon,murina,Brown-bellied Swallow,biological,"Cassin, 1853"
2013804,b9e6bb5b-9d78-4e49-bcd1-1fa97e1f7f7e,Aves,Passeriformes,Hirundinidae,Orochelidon,andecola,Andean Swallow,biological,"d'Orbigny & Lafresnaye, 1837"
2013805,d12c6a16-9dba-4ee6-af38-80e9c2adb3a9,Aves,Passeriformes,Pycnonotidae,Stelgidillas,gracilirostris,Slender-billed Greenbul,biological,"Strickland, 1844"
2013807,a36f3acd-5981-4aa4-be4f-5095987c58a8,Aves,Passeriformes,Pycnonotidae,Andropadus,importunus,Sombre Greenbul,biological,"Vieillot, 1818"
2013808,ef536ecf-c596-4f8a-b4b9-6b98fcb313fc,Aves,Passeriformes,Pycnonotidae,Andropadus,hallae,Hall's Greenbul,biological,"Prigogine, 1972"
2013809,6b004cd3-4d21-4e86-9a7a-ab53e42f7e56,Aves,Passeriformes,Pycnonotidae,Andropadus,chlorigula,Green-throated Greenbul,biological,"Reichenow, 1899"
2013810,fbad515d-eb83-422b-b031-8ea455a39d53,Aves,Passeriformes,Pycnonotidae,Andropadus,nigriceps,Mountain Greenbul,biological,"Shelley, 1890"
2013811,092ded58-7575-4aa0-92bd-fc6f61857ffb,Aves,Passeriformes,Pycnonotidae,Andropadus,kakamegae,Kakamega Greenbul,biological,"Sharpe, 1900"
2013813,58dddf00-d12e-439d-84a5-c8c1ed2b56c0,Aves,Passeriformes,Pycnonotidae,Andropadus,fusciceps,Southern Mountain Greenbul ,biological,"Shelley, 1893"
2013814,5b2ef99f-64dc-4347-b3a6-621825c387d8,Aves,Passeriformes,Pycnonotidae,Andropadus,masukuensis,,biological,"Shelley, 1897"
2013815,77bb55d0-5ab3-4222-8c39-6a33463261bd,Aves,Passeriformes,Pycnonotidae,Andropadus,virens,,biological,"Cassin, 1858"
2013817,b81a660b-8fdb-4aa9-8aa7-89d7fe22bcff,Aves,Passeriformes,Pycnonotidae,Bleda,syndactylus,Red-tailed Bristlebill,biological,"Swainson, 1837"
2013818,c37c9209-fc92-4590-ac5a-7a3547adebe0,Aves,Passeriformes,Pycnonotidae,Bleda,eximius,Green-tailed Bristlebill,biological,"Hartlaub, 1855"
2013819,a384b5d5-e0ab-4675-a150-db796f4331ae,Aves,Passeriformes,Pycnonotidae,Bleda,ugandae,Yellow-eyed Bristlebill,biological,"van Someren, 1915"
2013824,c05184f3-76fc-4fb7-af56-5e3653acf661,Aves,Passeriformes,Pycnonotidae,Atimastillas,flavicollis,Grand bulbul à gorge jaune,biological,"Swainson, 1837"
2013825,771e42c8-2276-47e2-af3c-1171c034c5a0,Aves,Passeriformes,Pycnonotidae,Ixonotus,guttatus,Spotted Greenbul,biological,"Verreaux & Verreaux, 1851"
2013826,610022ae-078a-48f9-b882-e3eb3fcf7607,Aves,Passeriformes,Pycnonotidae,Thescelocichla,leucopleura,Swamp Palm Bulbul,biological,"Cassin, 1856"
2013828,245f8a4b-b49c-4588-8c2b-e304852034d2,Aves,Passeriformes,Pycnonotidae,Baeopogon,clamans,White-tailed Greenbul,biological,"Sjöstedt, 1893"
2013829,16748e61-d253-431c-a6b4-557ad504f23c,Aves,Passeriformes,Pycnonotidae,Chlorocichla,laetissima,Joyful Greenbul,biological,"Sharpe, 1899"
2013830,465ba0a3-7790-42c6-a6e0-77fbaf70c5af,Aves,Passeriformes,Pycnonotidae,Chlorocichla,prigoginei,Prigogine's Greenbul,biological,"De Roo, 1967"
2013831,3508f98f-2d9f-4346-a943-66f9e1e4bef0,Aves,Passeriformes,Pycnonotidae,Chlorocichla,flaviventris,Yellow-bellied Greenbul,biological,"Smith, 1834"
2013833,0e7f4d91-aa02-46d0-822e-a0615e9e8227,Aves,Passeriformes,Pycnonotidae,Chlorocichla,simplex,Simple Greenbul,biological,"Hartlaub, 1855"
2013834,b1063ace-3d9a-47c3-adb5-cd911b661eb5,Aves,Passeriformes,Pycnonotidae,Arizelocichla,striifacies,Olive-headed Bulbul,biological,"Reichenow & Neumann, 1895"
2013836,0b18f596-51c0-4dcf-bab2-1f3201745682,Aves,Passeriformes,Pycnonotidae,Arizelocichla,chlorigula,Yellow-throated Mountain Greenbul,biological,"Reichenow, 1899"
2013837,1fd1b84a-d203-44c3-b985-64c9faeca071,Aves,Passeriformes,Pycnonotidae,Arizelocichla,neumanni,Uluguru Mountain Greenbul,biological,"E. Hartert, 1922"
2013838,092de094-ff2a-4247-a337-03164ee63433,Aves,Passeriformes,Pycnonotidae,Arizelocichla,fusciceps,Black-browed Mountain Greenbul,biological,"Shelley, 1893"
2013839,d4c7383d-349c-4432-9ce5-afa6eba8fdca,Aves,Passeriformes,Pycnonotidae,Arizelocichla,montana,Cameroon Mountain Greenbul,biological,"Reichenow, 1892"
2013841,afe5bc03-22f4-4745-be33-e77370f46097,Aves,Passeriformes,Pycnonotidae,Arizelocichla,masukuensis,Shelley's Greenbul,biological,"Shelley, 1897"
2013842,35ceb225-cbbc-4ef0-929c-d974404414a2,Aves,Passeriformes,Pycnonotidae,Arizelocichla,nigriceps,Mountain Greenbul,biological,"Shelley, 1890"
2013843,890f1772-b71f-41cf-a278-89ac3960e271,Aves,Passeriformes,Pycnonotidae,Eurillas,latirostris,Yellow-whiskered Greenbul,biological,"Strickland, 1844"
2013844,d26238c3-959f-4a2f-9e61-cd113699922b,Aves,Passeriformes,Pycnonotidae,Eurillas,virens,Little Greenbul,biological,"Cassin, 1858"
2013846,d43f91c6-b8da-4ccf-b8f0-dafdbfad4ecf,Aves,Passeriformes,Pycnonotidae,Eurillas,ansorgei,Ansorge's Greenbul,biological,"Hartert, 1907"
2013847,df3c872c-f7ee-4c8b-acd9-84ceff1dab58,Aves,Passeriformes,Pycnonotidae,Eurillas,curvirostris,Plain Greenbul,biological,"Cassin, 1860"
2013848,7b0c089e-7789-4b66-a66f-5ba504d9860e,Aves,Passeriformes,Pycnonotidae,Criniger,barbatus,Western Bearded Greenbul,biological,"Temminck, 1821"
2013850,80e2ad50-52ba-4969-99c9-34d4ea532790,Aves,Passeriformes,Pycnonotidae,Criniger,calurus,Red-tailed Greenbul,biological,"Cassin, 1857"
2013851,bcaef539-3392-4e7a-9805-b1645e1b1414,Aves,Passeriformes,Pycnonotidae,Criniger,ndussumensis,White-bearded Greenbul,biological,"Reichenow, 1904"
2013852,da608e26-8a20-4f22-aaef-fc6e4c1b1940,Aves,Passeriformes,Pycnonotidae,Criniger,olivaceus,Bulbul à barbe jaune,biological,"Swainson, 1837"
2013854,313047c4-1687-45f5-93de-7d996ad99b30,Aves,Passeriformes,Pycnonotidae,Phyllastrephus,xavieri,Xavier's Greenbul,biological,"Oustalet, 1892"
2013855,647e90dc-cdba-415f-be14-444164dc5878,Aves,Passeriformes,Pycnonotidae,Phyllastrephus,viridiceps,Angola Greenbul,biological,"Rand, 1955"
2013856,4b8a64dc-8a6a-4f74-8fec-88a0c29f1ed1,Aves,Passeriformes,Pycnonotidae,Phyllastrephus,terrestris,Terrestrial Brownbul,biological,"Swainson, 1837"
2013858,91cfd047-c599-4a6d-b498-09a47667adfd,Aves,Passeriformes,Pycnonotidae,Phyllastrephus,strepitans,Northern Brownbul,biological,"Reichenow, 1879"
2013859,6be3fba7-da40-481a-83c3-82038e92a57d,Aves,Passeriformes,Pycnonotidae,Phyllastrephus,cerviniventris,Grey-olive Greenbul,biological,"Shelley, 1894"
2013860,a45f86d1-b963-42ca-aca9-81c096e5083f,Aves,Passeriformes,Pycnonotidae,Phyllastrephus,hypochloris,Toro Olive Greenbul,biological,"Jackson, 1906"
2013862,61282277-9614-43ec-a473-d8073ff65fb2,Aves,Passeriformes,Pycnonotidae,Phyllastrephus,fulviventris,Pale-olive Greenbul,biological,"Cabanis, 1876"
2013863,3d9941f9-394b-403f-94f8-47ad127aa4cc,Aves,Passeriformes,Pycnonotidae,Phyllastrephus,lorenzi,Sassi's Olive Greenbul,biological,"Sassi, 1914"
2013864,e0d1dacc-20f1-4b42-a08b-da568e451ab4,Aves,Passeriformes,Pycnonotidae,Phyllastrephus,baumanni,Baumann's Greenbul,biological,"Reichenow, 1895"
2013866,3139dc30-3071-415f-ab2b-797d12cd64d9,Aves,Passeriformes,Pycnonotidae,Phyllastrephus,albigularis,Bulbul à gorge blanche,biological,"Sharpe, 1881"
2013867,b3f6c437-727e-498e-b174-e0d01a811e7d,Aves,Passeriformes,Pycnonotidae,Phyllastrephus,alfredi,Sharpe's Greenbul,biological,"Shelley, 1903"
2013868,6338d0d6-4d9f-4a44-b149-a305af1c3297,Aves,Passeriformes,Pycnonotidae,Phyllastrephus,placidus,Placid Greenbul,biological,"Shelley, 1889"
2013869,7ade3031-5bcf-45eb-b492-021d5d124461,Aves,Passeriformes,Pycnonotidae,Phyllastrephus,debilis,Bulbul minute,biological,"Sclater, 1899"
2013871,561b8fe5-75e9-439a-8f24-54fbb7f885be,Aves,Passeriformes,Pycnonotidae,Phyllastrephus,flavostriatus,,biological,"Sharpe, 1876"
2013872,522f76bb-b6eb-4ab4-bac6-415e6523c13f,Aves,Passeriformes,Pycnonotidae,Phyllastrephus,cabanisi,,biological,"Sharpe, 1881"
2013874,d43c97fd-9897-4c7f-a454-4dbf6e03734d,Aves,Passeriformes,Pycnonotidae,Pyrrhurus,scandens,Leaf-love,biological,"Swainson, 1837"
2013875,462dc460-a6f1-4a22-b46f-fbcd16d4b637,Aves,Passeriformes,Pycnonotidae,Tricholestes,criniger,Hairy-backed Bulbul,biological,"Blyth, 1845"
2013876,606cab8f-4f23-41f5-9c05-48b7ab8f8b0f,Aves,Passeriformes,Pycnonotidae,Setornis,criniger,Hook-billed Bulbul,biological,"Lesson, 1839"
2013879,737d3768-52d2-4e52-9b24-49e0aa02081b,Aves,Passeriformes,Pycnonotidae,Alophoixus,griseiceps,Grey-crowned Bulbul,biological,"Hume, 1873"
2013880,13569710-47c1-4b0b-853c-97af5a820650,Aves,Passeriformes,Pycnonotidae,Alophoixus,ruficrissus,Chestnut-vented Bulbul,biological,"Sharpe, 1879"
2013881,fa4bc14f-9fe3-43b0-92bd-a27a6b647acb,Aves,Passeriformes,Pycnonotidae,Alophoixus,tephrogenys,Grey-cheeked Bulbul,biological,"Jardine & Selby, 1833"
2013883,90e96129-fcbf-47b3-83d5-059a5adeb416,Aves,Passeriformes,Pycnonotidae,Alophoixus,phaeocephalus,Yellow-bellied Bulbul,biological,"Hartlaub, 1844"
2013885,624c99ad-48fc-48d0-b534-c02c5bef2889,Aves,Passeriformes,Pycnonotidae,Alophoixus,ochraceus,,biological,"Moore, 1854"
2013886,309d9ea3-b26c-422d-9bff-9de6f54e7e7c,Aves,Passeriformes,Pycnonotidae,Alophoixus,bres,,biological,"Lesson, 1832"
2013888,c26ac17d-251c-4529-a07a-59d233f08c76,Aves,Passeriformes,Pycnonotidae,Iole,propinqua,Grey-eyed Bulbul,biological,"Oustalet, 1903"
2013889,5f26fe54-5345-496a-ae55-7e46af0579e6,Aves,Passeriformes,Pycnonotidae,Iole,charlottae,Buff-vented Bulbul,biological,"Finsch, 1867"
2013890,35c47b73-c850-479b-b82f-aa73bf193490,Aves,Passeriformes,Pycnonotidae,Iole,palawanensis,Sulphur-bellied Bulbul,biological,"Tweeddale, 1878"
2013892,3e73696e-f20f-4720-b6e0-47fee93736c4,Aves,Passeriformes,Pycnonotidae,Hemixos,cinereus,Cinereous Bulbul,biological,"Blyth, 1845"
2013893,21f8b07c-f9f5-4725-8823-330e69403786,Aves,Passeriformes,Pycnonotidae,Hemixos,connectens,Green-winged Bulbul,biological,"Sharpe, 1887"
2013894,747e0f0e-61f9-467a-955c-fabfa9d29a58,Aves,Passeriformes,Pycnonotidae,Hemixos,flavala,,biological,"Blyth, 1845"
2013895,91bdab0e-e5fe-49ff-9efc-050ded983a8a,Aves,Passeriformes,Pycnonotidae,Ixos,nicobariensis,Nicobar Bulbul,biological,"Moore, 1854"
2013897,e10ff63d-6b92-4f53-85a5-8d1a2dc5078b,Aves,Passeriformes,Pycnonotidae,Ixos,malaccensis,Streaked Bulbul,biological,"Blyth, 1845"
2013898,3f3decae-0304-4b09-bf8e-3a4ad0c527b6,Aves,Passeriformes,Pycnonotidae,Ixos,sumatranus,Sumatran Bulbul,biological,"Wardlaw Ramsay, 1882"
2013899,6d1fec20-acc0-4434-a270-88cba4bee5b2,Aves,Passeriformes,Pycnonotidae,Ixos,virescens,,biological,"Temminck, 1825"
2013901,771a2840-ce40-441b-8233-9bd057b71c72,Aves,Passeriformes,Pycnonotidae,Hypsipetes,catarmanensis,Camiguin Bulbul,biological,"Rand & Rabor, 1969"
2013902,f6644b0f-4f2b-44ea-8ace-f763b3ba3356,Aves,Passeriformes,Pycnonotidae,Hypsipetes,haynaldi,Sulu Bulbul,biological,"Blasius, 1890"
2013903,f31afed7-fdb9-4626-893b-bbdfdf3b2614,Aves,Passeriformes,Pycnonotidae,Hypsipetes,siquijorensis,Streak-breasted Bulbul,biological,"Steere, 1890"
2013905,caffb38e-160b-4c04-b89a-22b6baf72038,Aves,Passeriformes,Pycnonotidae,Hypsipetes,amaurotis,Brown-eared Bulbul,biological,"Temminck, 1830"
2013906,0957c93d-47e2-4640-b272-2b9e8cceec0f,Aves,Passeriformes,Pycnonotidae,Hypsipetes,crassirostris,Seychelles Bulbul,biological,"Newton, 1867"
2013907,649cad1d-fe23-4d41-9421-6fe2eaf78914,Aves,Passeriformes,Pycnonotidae,Hypsipetes,olivaceus,Mauritius Bulbul,biological,"Jardine & Selby, 1835"
2013909,71c9e11a-7a8b-480d-be1a-e90dc732b27d,Aves,Passeriformes,Pycnonotidae,Hypsipetes,moheliensis,Moheli Bulbul,biological,"Benson, 1960"
2013910,531605ca-59e6-4117-a60f-6cea659c6abb,Aves,Passeriformes,Pycnonotidae,Hypsipetes,ganeesa,Square-tailed Bulbul,biological,"Sykes, 1832"
2013911,a8a251c6-8d29-4ef6-917a-bcb005d9cbcd,Aves,Passeriformes,Pycnonotidae,Hypsipetes,parvirostris,Bulbul merle,biological,"Milne-Edwards & Oustalet, 1885"
2013913,f6d6e58f-c253-433c-8f6a-500fe3de5bb7,Aves,Passeriformes,Pycnonotidae,Hypsipetes,everetti,,biological,"Tweeddale, 1877"
2013914,153244ad-68fa-48a6-a3c0-a7f8de303924,Aves,Passeriformes,Pycnonotidae,Hypsipetes,leucocephalus,,biological,"Gmelin, 1789"
2013915,7724eb7d-e094-4408-af13-80da7dd23c4e,Aves,Passeriformes,Pycnonotidae,Spizixos,canifrons,Crested Finchbill,biological,"Blyth, 1845"
2013917,101bb68b-bb24-41bb-9af7-6242dc0adf42,Aves,Passeriformes,Pycnonotidae,Pycnonotus,zeylanicus,Straw-headed Bulbul,biological,"Gmelin, 1789"
2013918,b75d96b6-1629-41ab-97ae-c182e6d1c512,Aves,Passeriformes,Pycnonotidae,Pycnonotus,striatus,Striated Bulbul,biological,"Blyth, 1842"
2013919,935964b6-2696-4939-b48a-269bf585b17f,Aves,Passeriformes,Pycnonotidae,Pycnonotus,leucogrammicus,Cream-striped Bulbul,biological,"Müller, 1835"
2013921,d0e18cc5-7c04-4667-8c8d-e76d308d56c6,Aves,Passeriformes,Pycnonotidae,Pycnonotus,gularis,Flame-throated Bulbul,biological,"Gould, 1836"
2013922,f5c6a3cb-a81a-4bc9-b488-22f0bbd8c380,Aves,Passeriformes,Pycnonotidae,Pycnonotus,flaviventris,Black-crested Bulbul,biological,"Tickell, 1833"
